hod_id,hod_name,hod_role,faculty_id,faculty_name,department,reports_to,student_id,student_name,semester,section,feedback_text,risk_label,help_needed,faculty_access_rule,hod_access_rule
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0241,Student 241,4,C,I am doing great and have no issues.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0242,Student 242,8,C,I'm depressed about my grades and feel like giving up.,high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0243,Student 243,8,B,"Very bad situation, I cannot cope with the workload.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0244,Student 244,4,C,"Very bad situation, I cannot cope with the workload.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0245,Student 245,2,A,I am extremely stressed and panicking. I need urgent help.,high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0246,Student 246,4,B,I am extremely stressed and panicking. I need urgent help.,high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0247,Student 247,6,C,"It is okay, but I'm slightly confused about some topics.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0248,Student 248,2,C,"Very bad situation, I cannot cope with the workload.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0249,Student 249,8,A,"It's getting harder, I need to spend more time on it.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0250,Student 250,4,C,I am totally lost and failing. This is impossible.,high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0251,Student 251,8,B,I need a bit more practice to feel completely sure.,medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0252,Student 252,4,A,"It's getting harder, I need to spend more time on it.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0253,Student 253,6,A,The concepts are perfectly clear and I feel very confident. Excellent course.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0254,Student 254,6,B,"It is okay, but I'm slightly confused about some topics.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0255,Student 255,2,A,The concepts are perfectly clear and I feel very confident. Excellent course.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0256,Student 256,8,A,Very easy to follow and helpful resources provided.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0257,Student 257,2,C,"It's getting harder, I need to spend more time on it.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0258,Student 258,8,C,"It is okay, but I'm slightly confused about some topics.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0259,Student 259,4,B,"Very bad situation, I cannot cope with the workload.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0260,Student 260,6,A,"I understand everything well, the teaching is great.",low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0261,Student 261,4,B,I feel fully prepared for the exams.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0262,Student 262,6,A,I am extremely stressed and panicking. I need urgent help.,high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0263,Student 263,8,B,"Very bad situation, I cannot cope with the workload.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0264,Student 264,4,A,I need a bit more practice to feel completely sure.,medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0265,Student 265,6,B,"I understand everything well, the teaching is great.",low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0266,Student 266,4,A,The concepts are perfectly clear and I feel very confident. Excellent course.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0267,Student 267,2,C,I feel fully prepared for the exams.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0268,Student 268,8,B,I am extremely stressed and panicking. I need urgent help.,high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0269,Student 269,4,B,"Very bad situation, I cannot cope with the workload.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0270,Student 270,2,B,"It's getting harder, I need to spend more time on it.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0271,Student 271,4,B,"It's getting harder, I need to spend more time on it.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0272,Student 272,8,B,"Very bad situation, I cannot cope with the workload.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0273,Student 273,4,C,"Managing, but struggling slightly with the assignments.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0274,Student 274,4,C,"It's getting harder, I need to spend more time on it.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0275,Student 275,2,B,"It's getting harder, I need to spend more time on it.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0276,Student 276,8,C,"It's getting harder, I need to spend more time on it.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0277,Student 277,2,C,"Very bad situation, I cannot cope with the workload.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0278,Student 278,2,C,"I understand everything well, the teaching is great.",low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0279,Student 279,2,A,The concepts are perfectly clear and I feel very confident. Excellent course.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0280,Student 280,4,C,"It's getting harder, I need to spend more time on it.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0281,Student 281,8,C,I'm depressed about my grades and feel like giving up.,high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0282,Student 282,6,A,"Managing, but struggling slightly with the assignments.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0283,Student 283,6,A,"Very bad situation, I cannot cope with the workload.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0284,Student 284,2,C,I need a bit more practice to feel completely sure.,medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0285,Student 285,2,C,I am extremely stressed and panicking. I need urgent help.,high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0286,Student 286,6,A,Very easy to follow and helpful resources provided.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0287,Student 287,6,B,Very easy to follow and helpful resources provided.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0288,Student 288,8,C,The concepts are perfectly clear and I feel very confident. Excellent course.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0289,Student 289,2,B,I need a bit more practice to feel completely sure.,medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0290,Student 290,2,C,I feel fully prepared for the exams.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0291,Student 291,8,C,"I understand everything well, the teaching is great.",low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0292,Student 292,8,B,"Everything is very hard, I cannot understand anything.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0293,Student 293,4,B,"Everything is very hard, I cannot understand anything.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0294,Student 294,2,B,"Managing, but struggling slightly with the assignments.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0295,Student 295,8,C,"I understand everything well, the teaching is great.",low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0296,Student 296,2,C,"Managing, but struggling slightly with the assignments.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0297,Student 297,4,B,I need a bit more practice to feel completely sure.,medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0298,Student 298,4,C,"I understand everything well, the teaching is great.",low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0299,Student 299,4,C,Very easy to follow and helpful resources provided.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0300,Student 300,4,A,I need a bit more practice to feel completely sure.,medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0301,Student 301,4,C,"It is okay, but I'm slightly confused about some topics.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0302,Student 302,2,C,"Managing, but struggling slightly with the assignments.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0303,Student 303,4,C,I need a bit more practice to feel completely sure.,medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0304,Student 304,2,C,I am extremely stressed and panicking. I need urgent help.,high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0305,Student 305,2,C,I feel fully prepared for the exams.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0306,Student 306,2,C,Very easy to follow and helpful resources provided.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0307,Student 307,4,C,"It is okay, but I'm slightly confused about some topics.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0308,Student 308,8,A,"Managing, but struggling slightly with the assignments.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0309,Student 309,2,B,"Some parts are tricky, I might need to ask a few questions.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0310,Student 310,8,C,I'm depressed about my grades and feel like giving up.,high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0311,Student 311,6,C,I feel fully prepared for the exams.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0312,Student 312,2,A,I need a bit more practice to feel completely sure.,medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0313,Student 313,4,B,"Managing, but struggling slightly with the assignments.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0314,Student 314,2,B,I am extremely stressed and panicking. I need urgent help.,high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0315,Student 315,4,C,"I understand everything well, the teaching is great.",low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0316,Student 316,8,A,I'm depressed about my grades and feel like giving up.,high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0317,Student 317,8,A,"Very bad situation, I cannot cope with the workload.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0318,Student 318,4,C,Very easy to follow and helpful resources provided.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0319,Student 319,4,B,"I understand everything well, the teaching is great.",low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0320,Student 320,6,C,"Some parts are tricky, I might need to ask a few questions.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0321,Student 321,4,B,I am doing great and have no issues.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0322,Student 322,2,B,I am totally lost and failing. This is impossible.,high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0323,Student 323,2,B,"Managing, but struggling slightly with the assignments.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0324,Student 324,4,B,"It is okay, but I'm slightly confused about some topics.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0325,Student 325,8,C,I'm depressed about my grades and feel like giving up.,high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0326,Student 326,4,A,"Everything is very hard, I cannot understand anything.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0327,Student 327,8,B,The concepts are perfectly clear and I feel very confident. Excellent course.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0328,Student 328,2,B,I am totally lost and failing. This is impossible.,high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0329,Student 329,2,A,I feel fully prepared for the exams.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0330,Student 330,2,C,The concepts are perfectly clear and I feel very confident. Excellent course.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0331,Student 331,6,A,"I understand everything well, the teaching is great.",low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0332,Student 332,8,B,I am doing great and have no issues.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0333,Student 333,2,C,"It's getting harder, I need to spend more time on it.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0334,Student 334,4,A,"Managing, but struggling slightly with the assignments.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0335,Student 335,2,C,"Some parts are tricky, I might need to ask a few questions.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0336,Student 336,4,A,I am doing great and have no issues.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0337,Student 337,6,C,The concepts are perfectly clear and I feel very confident. Excellent course.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0338,Student 338,8,A,"It is okay, but I'm slightly confused about some topics.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0339,Student 339,8,A,Very easy to follow and helpful resources provided.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0340,Student 340,8,C,The concepts are perfectly clear and I feel very confident. Excellent course.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0341,Student 341,6,A,"Some parts are tricky, I might need to ask a few questions.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0342,Student 342,2,A,I feel fully prepared for the exams.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0343,Student 343,6,A,"Everything is very hard, I cannot understand anything.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0344,Student 344,2,B,I am extremely stressed and panicking. I need urgent help.,high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0345,Student 345,6,C,I'm depressed about my grades and feel like giving up.,high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0346,Student 346,6,C,"Some parts are tricky, I might need to ask a few questions.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0347,Student 347,8,C,I need a bit more practice to feel completely sure.,medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0348,Student 348,8,B,I need a bit more practice to feel completely sure.,medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0349,Student 349,6,A,I need a bit more practice to feel completely sure.,medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0350,Student 350,4,A,"I understand everything well, the teaching is great.",low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0351,Student 351,8,B,I am doing great and have no issues.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0352,Student 352,8,C,I am totally lost and failing. This is impossible.,high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0353,Student 353,2,A,Very easy to follow and helpful resources provided.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0354,Student 354,2,C,I'm depressed about my grades and feel like giving up.,high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0355,Student 355,2,C,I need a bit more practice to feel completely sure.,medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0356,Student 356,2,C,I feel fully prepared for the exams.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0357,Student 357,2,A,"It is okay, but I'm slightly confused about some topics.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0358,Student 358,4,C,I feel fully prepared for the exams.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0359,Student 359,2,B,"It's getting harder, I need to spend more time on it.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0360,Student 360,4,A,"Everything is very hard, I cannot understand anything.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0361,Student 361,8,C,Very easy to follow and helpful resources provided.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0362,Student 362,6,C,"Managing, but struggling slightly with the assignments.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0363,Student 363,2,C,"Some parts are tricky, I might need to ask a few questions.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
